,user_id,max_history_seen,vocab_size,learning_speed,lex_cluster_0_ability,lex_cluster_0_seen,lex_cluster_10_ability,lex_cluster_10_seen,lex_cluster_11_ability,lex_cluster_11_seen,lex_cluster_12_ability,lex_cluster_12_seen,lex_cluster_13_ability,lex_cluster_13_seen,lex_cluster_14_ability,lex_cluster_14_seen,lex_cluster_15_ability,lex_cluster_15_seen,lex_cluster_16_ability,lex_cluster_16_seen,lex_cluster_17_ability,lex_cluster_17_seen,lex_cluster_18_ability,lex_cluster_18_seen,lex_cluster_19_ability,lex_cluster_19_seen,lex_cluster_1_ability,lex_cluster_1_seen,lex_cluster_20_ability,lex_cluster_20_seen,lex_cluster_21_ability,lex_cluster_21_seen,lex_cluster_22_ability,lex_cluster_22_seen,lex_cluster_23_ability,lex_cluster_23_seen,lex_cluster_24_ability,lex_cluster_24_seen,lex_cluster_25_ability,lex_cluster_25_seen,lex_cluster_26_ability,lex_cluster_26_seen,lex_cluster_27_ability,lex_cluster_27_seen,lex_cluster_28_ability,lex_cluster_28_seen,lex_cluster_29_ability,lex_cluster_29_seen,lex_cluster_2_ability,lex_cluster_2_seen,lex_cluster_30_ability,lex_cluster_30_seen,lex_cluster_31_ability,lex_cluster_31_seen,lex_cluster_32_ability,lex_cluster_32_seen,lex_cluster_33_ability,lex_cluster_33_seen,lex_cluster_34_ability,lex_cluster_34_seen,lex_cluster_35_ability,lex_cluster_35_seen,lex_cluster_36_ability,lex_cluster_36_seen,lex_cluster_37_ability,lex_cluster_37_seen,lex_cluster_38_ability,lex_cluster_38_seen,lex_cluster_39_ability,lex_cluster_39_seen,lex_cluster_3_ability,lex_cluster_3_seen,lex_cluster_40_ability,lex_cluster_40_seen,lex_cluster_41_ability,lex_cluster_41_seen,lex_cluster_42_ability,lex_cluster_42_seen,lex_cluster_43_ability,lex_cluster_43_seen,lex_cluster_44_ability,lex_cluster_44_seen,lex_cluster_45_ability,lex_cluster_45_seen,lex_cluster_46_ability,lex_cluster_46_seen,lex_cluster_47_ability,lex_cluster_47_seen,lex_cluster_48_ability,lex_cluster_48_seen,lex_cluster_49_ability,lex_cluster_49_seen,lex_cluster_4_ability,lex_cluster_4_seen,lex_cluster_50_ability,lex_cluster_50_seen,lex_cluster_51_ability,lex_cluster_51_seen,lex_cluster_52_ability,lex_cluster_52_seen,lex_cluster_53_ability,lex_cluster_53_seen,lex_cluster_54_ability,lex_cluster_54_seen,lex_cluster_55_ability,lex_cluster_55_seen,lex_cluster_56_ability,lex_cluster_56_seen,lex_cluster_57_ability,lex_cluster_57_seen,lex_cluster_58_ability,lex_cluster_58_seen,lex_cluster_59_ability,lex_cluster_59_seen,lex_cluster_5_ability,lex_cluster_5_seen,lex_cluster_60_ability,lex_cluster_60_seen,lex_cluster_61_ability,lex_cluster_61_seen,lex_cluster_62_ability,lex_cluster_62_seen,lex_cluster_63_ability,lex_cluster_63_seen,lex_cluster_64_ability,lex_cluster_64_seen,lex_cluster_65_ability,lex_cluster_65_seen,lex_cluster_66_ability,lex_cluster_66_seen,lex_cluster_67_ability,lex_cluster_67_seen,lex_cluster_68_ability,lex_cluster_68_seen,lex_cluster_69_ability,lex_cluster_69_seen,lex_cluster_6_ability,lex_cluster_6_seen,lex_cluster_70_ability,lex_cluster_70_seen,lex_cluster_71_ability,lex_cluster_71_seen,lex_cluster_72_ability,lex_cluster_72_seen,lex_cluster_73_ability,lex_cluster_73_seen,lex_cluster_74_ability,lex_cluster_74_seen,lex_cluster_75_ability,lex_cluster_75_seen,lex_cluster_76_ability,lex_cluster_76_seen,lex_cluster_77_ability,lex_cluster_77_seen,lex_cluster_78_ability,lex_cluster_78_seen,lex_cluster_79_ability,lex_cluster_79_seen,lex_cluster_7_ability,lex_cluster_7_seen,lex_cluster_80_ability,lex_cluster_80_seen,lex_cluster_8_ability,lex_cluster_8_seen,lex_cluster_9_ability,lex_cluster_9_seen
500,u:f20v,18,36,14.950262214750262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03149745270694655,0.9259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030468858605908925,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00741190476297762,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05841126076498653,1.8333333333333333,0.0,0.0,0.09955413678844309,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11134156644119475,2.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032473808461062,0.26666666666666666,0.0,0.0,0.0,0.0,0.011715751141791492,0.22641509433962265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014260987841298494,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012763020366208118,0.020689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00501280444268828,0.06557377049180328,0.0073347413125886855,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015132386234070238,0.2391304347826087,0.01606022576209038,0.2727272727272727,0.0,0.0
501,u:f25D,28,44,2.490185422388642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434784433964815,2.1481481481481484,0.0,0.0,0.014672378283801567,0.2222222222222222,0.007240436884464752,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02868618900052364,1.0,0.0,0.0,0.02319671824665191,0.9523809523809523,0.017841551822616968,0.17647058823529413,0.0,0.0,0.03101915159127596,0.3,0.0,0.0,0.0,0.0,0.01228170258825275,0.7727272727272727,0.0,0.0,0.0,0.0,0.048312349936396576,1.5238095238095237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023002190791235475,0.26666666666666666,0.00467821721027664,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003357212246857014,0.07142857142857142,0.0065459602676000645,0.1935483870967742,0.0,0.0,0.0,0.0,0.02258748019792915,0.3,0.0,0.0,0.0025790315449563546,0.041379310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004157077972349146,0.08,0.05096599838484523,0.8852459016393442,0.0,0.0,0.0,0.0,0.0036190522437171604,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,u:f2Tn,74,194,3.236684930447605,0.0,0.0,0.007374868292881555,0.15,0.0075709041931426545,0.1111111111111111,0.11524775595336562,1.375,0.01163036884822999,0.12903225806451613,0.012968470799191724,0.03571428571428571,0.026260966833397865,0.13333333333333333,0.021114535623830984,0.2,0.12902408198532064,1.736842105263158,0.016682148824000067,0.16666666666666666,0.01671136026860794,0.3125,0.06655175970213029,1.4074074074074074,0.06925659072443202,0.5909090909090909,0.08287425582544551,1.4722222222222223,0.0,0.0,0.03011138795142693,0.27586206896551724,0.014875593173456745,0.04,0.008040126826741108,0.11904761904761904,0.013105904430978746,0.14285714285714285,0.0,0.0,0.04513136539723219,0.3333333333333333,0.009709394785312846,0.09090909090909091,0.0,0.0,0.0,0.0,0.014739582060953892,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0975964481311524,0.6666666666666666,0.022512797480722106,0.16666666666666666,0.03457852490829974,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.06118967541728285,2.5555555555555554,0.0,0.0,0.19833583692204812,1.4761904761904763,0.027560203358777884,0.11764705882352941,0.0,0.0,0.04942463756368924,2.25,0.04612775717245586,0.3125,2.4874063689896428e-05,0.07142857142857142,0.13916991049419358,0.8181818181818182,0.02191657358017796,0.15217391304347827,0.007523104954684012,0.11538461538461539,0.03015929250692053,4.333333333333333,0.09275441145781073,1.6129032258064515,0.0,0.0,0.0,0.0,0.03387445423791892,0.23809523809523808,0.06618108330795015,2.533333333333333,0.0,0.0,0.0,0.0,0.027719882091391902,0.20754716981132076,0.0,0.0,0.013585708435588694,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.014006567516221665,0.6666666666666666,0.01933172085585322,0.6774193548387096,0.012037437956477487,0.11363636363636363,0.0,0.0,0.009258706297973394,0.45,0.0084877164745913,0.05405405405405406,0.001127342153149727,0.013793103448275862,0.019229079738255758,0.2,0.015845036651248322,0.2857142857142857,0.007195657213368618,0.04081632653061224,0.007338167551292546,0.10714285714285714,0.00554744473674806,0.05,0.0061879422441302534,0.12,0.046521875709335934,2.2295081967213113,0.0063280123914171245,0.21428571428571427,0.0,0.0,0.011337542310406281,0.12,0.022045529087917494,0.3902439024390244,0.02784784620135536,0.20833333333333334,0.019466768075531608,0.6739130434782609,0.017382796409180477,0.5151515151515151,0.011784932799746078,0.14893617021276595
503,u:f2YS,28,182,4.542007586270256,0.007691804527637709,0.09090909090909091,0.0,0.0,0.0,0.0,4.3252281794037505e-05,0.041666666666666664,0.028682083758579308,0.22580645161290322,0.012969227262702969,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.005140974384032686,0.13333333333333333,0.0,0.0,0.10741047926259485,2.0,0.0,0.0,0.02847095219477787,0.3888888888888889,0.0,0.0,0.025998589384171062,0.3448275862068966,0.014875593173456745,0.04,0.0,0.0,0.04410725967027992,1.2380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.024315133171734366,0.16666666666666666,0.0,0.0,0.05085851606816907,0.2222222222222222,0.008647129576980514,0.13333333333333333,0.0,0.0,0.0,0.0,0.006411937762716736,0.05128205128205128,0.0,0.0,0.009661057873415277,0.20588235294117646,0.013169322426415123,0.1111111111111111,0.0,0.0,0.0,0.0,0.0572344903782952,1.2222222222222223,0.03647746501676165,0.3235294117647059,0.14611018411530777,0.38095238095238093,0.01193250831488685,0.08823529411764706,0.01372247769798523,0.09090909090909091,0.04795931167755899,1.05,0.0,0.0,2.487282011107143e-05,0.03571428571428571,0.09222793934668863,0.7727272727272727,0.0,0.0,0.0,0.0,0.1503292366269393,3.6666666666666665,0.0718189594853168,1.064516129032258,0.0,0.0,0.0,0.0,0.026492256471940232,0.6190476190476191,0.12276777068015793,3.2666666666666666,0.0,0.0,0.0,0.0,0.01714283248375595,0.24528301886792453,0.021292598898747957,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022216643404881515,0.5714285714285714,0.13414975761124018,2.064516129032258,0.0016831191081308,0.06818181818181818,0.0,0.0,0.021967341473266785,0.3,0.0,0.0,0.007533024025318372,0.1103448275862069,0.0067034934317243,0.16,0.0,0.0,0.0,0.0,0.004144709192697114,0.07142857142857142,0.0,0.0,0.004157089518954022,0.06,0.13000394431681697,2.3934426229508197,0.007334456086910036,0.047619047619047616,0.0432819691663832,0.4117647058823529,0.0036188411531940163,0.02,0.0,0.0,0.012513984992794595,0.041666666666666664,0.018909811207694978,0.32608695652173914,0.015726394837610732,0.09090909090909091,0.012464055738700339,0.14893617021276595
504,u:f2jG,34,104,3.94572767047155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06297118948158408,3.925925925925926,0.0,0.0,0.0,0.0,0.009929945331527235,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.03235741724035201,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011460517783652252,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.05655766236075325,2.888888888888889,0.0,0.0,0.0728443802674152,2.142857142857143,0.017730283353988893,0.20588235294117646,0.0,0.0,0.02929090393203181,0.95,0.0,0.0,0.0,0.0,0.013103917793437746,0.8636363636363636,0.0,0.0,0.0,0.0,0.1729486790386274,5.190476190476191,0.05002610935564216,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.028835937338653573,0.6666666666666666,0.0,0.0,0.0,0.0,0.011405060860246358,0.4716981132075472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035682997484724324,1.0952380952380953,0.14030686181089044,2.3225806451612905,0.0,0.0,0.0,0.0,0.017154584835885868,0.4,0.0,0.0,0.007307116340251883,0.14482758620689656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054506144858035765,0.06,0.08666217872629321,2.6557377049180326,0.007334718028028267,0.16666666666666666,0.0,0.0,0.0036190824012292937,0.06,0.0,0.0,0.0,0.0,0.01797680396057313,0.43478260869565216,0.010505906583049804,0.09090909090909091,0.0,0.0
505,u:f2v6,13,2,12.059895922372384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,u:f39F,55,71,4.270828638382769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06677496655321936,4.2592592592592595,0.0,0.0,0.00909906802993698,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02896263351449987,1.619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00741190476297762,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020195646874421602,0.38235294117647056,0.0,0.0,0.0,0.0,0.0,0.0,0.0564232384994993,5.555555555555555,0.0,0.0,0.09868679784520497,3.5714285714285716,0.009514700327657355,0.08823529411764706,0.0,0.0,0.0310194241811385,0.55,0.0,0.0,0.0,0.0,0.011835485051736155,1.1363636363636365,0.0,0.0,0.0,0.0,0.13551528875023638,8.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01623703953581116,0.4,0.0,0.0,0.0,0.0,0.022185133541136576,1.3773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03349880727749074,2.619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.008821926176575864,0.15,0.0,0.0,0.004545708190497636,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04488669941440635,1.8524590163934427,0.005326205068960031,0.40476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012683122471091261,0.5,0.017341865650396047,0.5151515151515151,0.0,0.0
507,u:f3Jv,312,257,3.344447245271362,0.0,0.0,0.0,0.0,0.0,0.0,0.010890675490425862,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.03689463808454583,1.7333333333333334,0.0,0.0,0.00722411569661913,0.06666666666666667,0.0,0.0,0.05033566621306931,0.3333333333333333,0.0,0.0,0.038626819500332504,2.388888888888889,0.011636814688385384,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.036104368572040656,0.23809523809523808,0.0,0.0,0.03132604926511696,0.7333333333333333,0.0,0.0,0.0,0.0,0.024840561076806142,0.06666666666666667,0.00838669375723106,0.7407407407407407,0.008029620846841036,0.4666666666666667,0.0,0.0,0.019501047613030894,2.2666666666666666,0.02287056839531506,0.9743589743589743,0.0006186987692928889,0.1111111111111111,0.020486246826707306,1.8529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.057167098840578495,15.61111111111111,0.1387028445372673,3.3529411764705883,0.16526851432051423,1.0476190476190477,0.04791011578400134,4.9411764705882355,0.016205659956887858,1.7727272727272727,0.028114466822439725,5.45,0.06154325194756565,2.4375,5.4039320667239285e-05,0.03571428571428571,0.1370072957417544,4.045454545454546,5.1829618597880434e-05,0.021739130434782608,0.0,0.0,0.12512887223668587,14.476190476190476,0.32037625595687025,20.161290322580644,0.0,0.0,0.014143699805026291,0.17391304347826086,0.0,0.0,0.1598915056666874,15.866666666666667,0.0,0.0,0.02427181262548729,0.5,0.0182740758819263,1.2641509433962264,0.0,0.0,0.0,0.0,0.008650912432786147,0.18518518518518517,0.015240138242079334,0.4782608695652174,0.1025433848241017,3.125,0.05592607173294048,4.523809523809524,0.01520944537993102,1.3870967741935485,0.045703254042533614,1.7272727272727273,0.02419033143400641,0.29411764705882354,0.047981425999137,5.3,0.0850407167813094,2.135135135135135,0.01627276456295485,1.1724137931034482,0.0067034934317243,0.16,0.1384333942781788,4.666666666666667,0.01840017884441454,1.0,0.0,0.0,0.0,0.0,0.008619514473948413,0.72,0.0684576338414353,6.80327868852459,0.01463889242325263,1.2857142857142858,0.018164933810455863,0.7647058823529411,0.019489085191442882,0.64,0.0,0.0,0.0,0.0,0.012328126310942605,1.391304347826087,0.017062089119084696,0.21212121212121213,0.03983362199691482,3.723404255319149
508,u:f3ln,41,16,9.197790522442991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007595827995498923,0.1935483870967742,0.0,0.0,0.0,0.0,0.02227358642886036,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014173736693499356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023805744765437793,1.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002023923491352094,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352932620142338,1.3404255319148937
509,u:f435,6,10,13.66932920519293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05490749781877328,0.4444444444444444,0.0,0.0,0.030075847574303816,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019013031777093597,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011230883139108793,0.1320754716981132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01150129773503938,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,u:f4E9,17,10,13.66932920519293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049509919159907115,1.3333333333333333,0.0,0.0,0.04551445427034267,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019500882919247314,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010894850962658638,0.49056603773584906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014897083121454777,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,u:f4Uw,47,132,2.869053021146566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02815405617943574,0.26666666666666666,0.0,0.0,0.0,0.0,0.012819050005333966,0.1875,0.09612810457865108,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016511492793630168,1.0476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04285533846829559,0.8529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.05391104130340349,3.0,0.0,0.0,0.07021042738980536,3.5714285714285716,0.009112313816804465,0.3235294117647059,0.0,0.0,0.028035464731866737,1.65,0.0,0.0,0.0,0.0,0.012423969840990813,1.5454545454545454,0.0,0.0,0.0,0.0,0.13668100081490422,5.476190476190476,0.29899845177055306,4.064516129032258,0.0,0.0,0.0,0.0,0.02346468347274387,1.6666666666666667,0.026469473548484272,0.8666666666666667,0.0,0.0,0.0,0.0,0.010207135387475402,0.41509433962264153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015432880542049212,0.9047619047619048,0.037191940478052105,1.5483870967741935,0.0,0.0,0.012795996568896913,0.47058823529411764,0.029810617293351993,0.9,0.0,0.0,0.007285620633563521,0.27586206896551724,0.0,0.0,0.015844728566150285,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.003831387108783232,0.08,0.15350472784296268,5.557377049180328,0.00882656287370848,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019874818131646207,0.6956521739130435,0.0,0.0,0.0,0.0
512,u:f4gv,6,10,13.66932920519293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05240576738720468,0.5555555555555556,0.0,0.0,0.03394176409832224,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016900331858171858,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009421830278863164,0.1509433962264151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014622945833232728,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
